eval,mse,grad_norm,time_s
104,115.75255584716797,1746.4322509765625,0.6451578140258789
105,115.75255584716797,1746.4322509765625,0.6524600982666016
106,115.75255584716797,1746.4322509765625,0.6595110893249512
107,115.75254821777344,1746.426513671875,0.6657834053039551
108,115.75253295898438,1746.427978515625,0.6717305183410645
109,115.75261688232422,1746.4278564453125,0.6782405376434326
110,115.75254821777344,1746.426513671875,0.686152458190918
111,115.75254821777344,1746.426513671875,0.6942265033721924
112,115.75254821777344,1746.426513671875,0.7020649909973145
113,115.75248718261719,1746.4215087890625,0.7105412483215332
114,115.75247955322266,1746.4248046875,0.7190327644348145
115,115.7525405883789,1746.427490234375,0.7271020412445068
116,115.75248718261719,1746.4215087890625,0.7352056503295898
117,115.75248718261719,1746.4215087890625,0.7428832054138184
118,115.75248718261719,1746.4215087890625,0.7495598793029785
119,115.75244140625,1746.41015625,0.7576653957366943
120,115.75245666503906,1746.4136962890625,0.7652473449707031
121,115.75247192382812,1746.41650390625,0.7723643779754639
122,115.75244140625,1746.41015625,0.7792317867279053
123,115.75244140625,1746.41015625,0.7849695682525635
124,115.75244140625,1746.41015625,0.7903182506561279
125,115.75237274169922,1746.4024658203125,0.7975070476531982
126,115.75234985351562,1746.403564453125,0.80387282371521
127,115.75238037109375,1746.404541015625,0.8107161521911621
128,115.75237274169922,1746.4024658203125,0.8175017833709717
129,115.75237274169922,1746.4024658203125,0.8240740299224854
130,115.75237274169922,1746.4024658203125,0.8310909271240234
131,115.75228118896484,1746.3853759765625,0.8380012512207031
132,115.7522964477539,1746.3873291015625,0.8456356525421143
133,115.75225830078125,1746.3890380859375,0.8520197868347168
134,115.75228118896484,1746.3853759765625,0.858773946762085
135,115.75228118896484,1746.3853759765625,0.8652584552764893
136,115.75228118896484,1746.3853759765625,0.8710319995880127
137,115.75237274169922,1746.4010009765625,0.8784279823303223
138,115.75225830078125,1746.3890380859375,0.8853683471679688
139,115.75228118896484,1746.39013671875,0.8925888538360596
140,115.75225067138672,1746.3944091796875,0.8994007110595703
141,115.75225830078125,1746.3890380859375,0.9056620597839355
142,115.75225830078125,1746.3890380859375,0.9128527641296387
143,115.75225830078125,1746.3890380859375,0.9197967052459717
144,115.75233459472656,1746.38330078125,0.9272494316101074
145,115.75226593017578,1746.3878173828125,0.9350545406341553
146,115.75225830078125,1746.388916015625,0.9423723220825195
147,115.75225830078125,1746.3890380859375,0.9501192569732666
148,115.75228118896484,1746.39013671875,0.9564692974090576
149,115.75225067138672,1746.3944091796875,0.9626808166503906
150,115.75225830078125,1746.3890380859375,0.9684858322143555
151,115.75225830078125,1746.3890380859375,0.9770629405975342
152,115.75225830078125,1746.3890380859375,0.9836041927337646
